statNm,statId,addr,addrDetail,location,useTime,lat,lng,busiId,bnm,busiNm,busiCall,chgerType,output,method,available_chargers,num_chargers,congestion_ratio,working_ratio,statUpdDt,lastTsdt,lastTedt,nowTsdt,zcode,zscode,kind,kindDetail,parkingFree,note,limitYn,limitDetail,delYn,delDetail,trafficYn,year,regionName,distance_km,is_free_parking,has_convenience,is_fast,avg_cost,inv_cost,is_free_parking_score,working_ratio_score,congestion_ratio_score,inv_cost_score,has_convenience_score,is_fast_score,distance_km_score,total_score
천안시 서북구청,ME21E216,충청남도 천안시 서북구 성거읍 봉주로 75,,,24시간 이용가능,36.8776833,127.1542291,ME,환경부,환경부,1661-9408,4,100.0,단독,2,2,0.0,1.0,2025-05-15 16:14:09,2025-05-15 13:00:59,2025-05-15 13:41:03,,44,44130,A0,A003,Y,,N,,N,,Y,2021,충청남도,3.00156496448779,1,1,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.4,0.0,-4.502347446731686,-1.799680780073908
천안시 서북구청,ME18A299,충청남도 천안시 서북구 성거읍 봉주로 75,,,24시간 이용가능,36.877727,127.154154,ME,환경부,환경부,1661-9408,4,200.0,동시,2,2,0.0,1.0,2025-05-15 16:14:38,2025-05-15 14:43:39,2025-05-15 15:24:34,,44,44130,A0,A001,Y,,N,,N,,N,2018,충청남도,3.0089077017949712,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-4.513361552692457,-2.210694886034679
천안개방교도소 민원인주차장,ME21C230,충청남도 천안시 서북구 신당새터1길 1,,,24시간 이용가능,36.8568484,127.1604881,ME,환경부,환경부,1661-9408,4,200.0,동시,2,2,0.0,1.0,2025-05-15 16:15:18,2025-05-15 15:02:16,2025-05-15 15:29:31,,44,44130,A0,A003,Y,,N,,N,,N,2021,충청남도,3.0447473375387637,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-4.567121006308145,-2.2644543396503676
디아인텍 파우치동,IM000155,경기도 안성시 서운면 독정서길 28-32,디아인텍,A동,24시간 이용가능,36.9,127.2,IM,아이마켓코리아,아이마켓코리아,02-3708-5678,2,7.0,단독,2,2,0.0,1.0,2025-05-15 13:24:17,2025-05-15 09:35:55,2025-05-15 13:23:54,,41,41550,G0,G004,Y,,N,,N,,N,2024,경기도,3.138583945705768,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-4.707875918558652,-2.405209251900874
단성면사무소,ME20C121,경상남도 산청군 단성면 목화로 985,,,24시간 이용가능,35.29910471,127.95769767,ME,환경부,환경부,1661-9408,4,100.0,단독,1,1,0.0,1.0,2025-05-15 15:52:47,2025-05-15 07:19:25,2025-05-15 07:59:25,,48,48860,A0,A001,Y,,N,,N,,N,2021,경상남도,1.633648500481786,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-2.450472750722679,-0.1478060840649013
단성면문화공원,EC480126,경상남도 산청군 단성면 성내리 149-1,,,24시간 이용가능,35.2983412,127.9593625,EC,이지차저,이지차저,1544-3332,2,7.0,단독,2,2,0.0,1.0,2025-05-02 16:12:30,2025-05-02 13:57:09,2025-05-02 16:10:11,,48,48860,D0,D001,Y,,N,,N,,N,2024,경상남도,1.8065630351517892,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-2.7098445527276835,-0.4071778860699058
신기주차장(산청),PC000583,경상남도 산청군 단성면 강누리 192-2,,장가계측 주차구역,24시간 이용가능,35.3018771,127.9638757,PC,파킹클라우드,파킹클라우드,1533-5783,4,50.0,단독,1,1,0.0,1.0,2025-04-29 09:01:04,2025-04-24 13:35:41,2025-04-24 13:44:28,,48,48860,B0,B001,Y,,N,,N,,N,2024,경상남도,2.074677047424961,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-3.1120155711374418,-0.809348904479664
목화시배지,EC480127,경상남도 산청군 단성면 목화로 887,,,24시간 이용가능,35.2904421,127.9583098,EC,이지차저,이지차저,1544-3332,2,7.0,단독,2,2,0.0,1.0,2025-05-06 11:14:27,2025-05-06 10:54:10,2025-05-06 11:12:19,,48,48860,A0,A004,Y,,N,,N,,N,2024,경상남도,2.2600911982319607,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-3.390136797347941,-1.0874701306901633
덕산가스,KL002701,경상남도 산청군 신안면 하정리 927-12 투다리,,1층 옥외주차장 벽면,24시간 이용가능,35.30163,127.96957,KL,클린일렉스,(주)클린일렉스,1811-1350,2,7.0,단독,1,1,0.0,1.0,2025-05-05 23:05:04,2025-05-05 13:18:00,2025-05-05 22:59:47,,48,48860,G0,G004,Y,,N,,N,,N,2023,경상남도,2.5883397130999772,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-3.882509569649966,-1.5798429029921883
고성 생태학습관,HY000398,경상남도 고성군 고성읍 동해로 121,주차장,경상남도 고성군 고성읍 동해로 121 주차장,24시간 이용가능,34.984628,128.344618,HY,현대엔지니어링,현대엔지니어링,1833-8777,2,7.0,단독,1,1,0.0,1.0,2025-05-13 15:43:04,2025-05-13 11:58:00,2025-05-12 16:25:48,,48,48820,A0,A003,N,,N,,N,,N,2023,경상남도,1.8298814561765977,0,0,0,300,0.0033333333222222,0.0,1.0,0.8,0.0026666666577777,0.0,0.0,-2.7448221842648968,-0.942155517607119
경남 고성소방서,HY000653,경상남도 고성군 고성읍 남해안대로 2670,옥외주차장,경상남도 고성군 고성읍 남해안대로 2670 옥외주차장,24시간 이용가능,34.9807145,128.3307968,HY,현대엔지니어링,현대엔지니어링,1833-8777,4,100.0,동시,2,2,0.0,1.0,2025-05-14 09:36:03,2025-05-14 09:20:25,2025-05-14 09:33:45,,48,48820,B0,B004,Y,,N,,N,,N,2023,경상남도,3.138915078929816,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-4.708372618394724,-2.405705951736946
고성영락원 장례식장,EZ002139,경상남도 고성군 고성읍 남해안대로 2607-1,주차장,주차장,24시간 이용가능,34.9763216,128.3337731,EZ,차지인,(주)차지인,1577-8961,2,7.0,단독,1,1,0.0,1.0,2025-05-15 09:00:21,2025-05-14 21:15:24,2025-05-15 01:40:04,,48,48820,G0,G004,Y,,N,,N,,N,2023,경상남도,3.1707262713706545,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-4.756089407055982,-2.4534227403982043
고성경찰서,ME21C208,경상남도 고성군 고성읍 중앙로 113,,,24시간 이용가능,34.975603,128.332067,ME,환경부,환경부,1661-9408,4,200.0,동시,2,2,0.0,1.0,2025-05-15 15:56:42,2025-05-15 11:43:17,2025-05-15 12:04:07,,48,48820,I0,I004,Y,,N,,N,,N,2021,경상남도,3.342911590750973,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-5.01436738612646,-2.711700719468682
고성 엄홍길전시관,HY000396,경상남도 고성군 거류면 거류로 335,주차장,경상남도 고성군 거류면 거류로 335 주차장,24시간 이용가능,34.972757,128.386826,HY,현대엔지니어링,현대엔지니어링,1833-8777,2,7.0,단독,2,2,0.0,1.0,2025-05-08 14:40:05,2025-05-08 10:17:57,2025-05-08 14:39:32,,48,48820,A0,A003,N,,N,,N,,N,2023,경상남도,3.275879494790774,0,0,0,300,0.0033333333222222,0.0,1.0,0.8,0.0026666666577777,0.0,0.0,-4.913819242186161,-3.1111525755283833
미디어코어시스템즈,KL002235,경기도 화성시 동탄대로23길 93,미디어코어시스템즈,미디어코어시스템즈,24시간 이용가능,37.21259,127.09715,KL,클린일렉스,클린일렉스,02-1811-1350,2,7.0,단독,1,1,0.0,1.0,2025-05-15 15:17:04,2025-05-15 09:06:34,2025-05-15 15:16:20,,41,41590,A0,A001,Y,,N,,N,,N,2022,경기도,0.1449861799252329,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.2174792698878494,2.0851873967699284
동탄골든아이타워,KL002278,경기도 화성시 동탄기흥로 570-6,동탄골든아이타워,,24시간 이용가능,37.21092,127.09327,KL,클린일렉스,클린일렉스,1811-1350,2,7.0,단독,4,5,0.1999999999999999,1.0,2025-05-15 13:47:04,2025-05-15 13:47:04,2025-05-15 12:55:34,2025-05-15 13:46:23,41,41590,A0,A003,Y,,N,,N,,N,2022,경기도,0.3655199098386139,1,0,0,300,0.0033333333222222,0.5,1.0,0.6400000000000001,0.0026666666577777,0.0,0.0,-0.5482798647579208,1.5943868018998573
삼성테크노타워,KL002397,경기도 화성시 동탄첨단산업1로 20,,101동 지하1층,24시간 이용가능,37.21115,127.0914,KL,클린일렉스,클린일렉스,1811-1350,2,14.0,단독,2,2,0.0,1.0,2025-05-14 12:54:03,2025-05-14 10:03:34,2025-05-14 12:53:19,,41,41590,G0,G004,Y,,N,,N,,N,2022,경기도,0.474187583897929,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.7112813758468935,1.591385290810884
BMW차징스테이션 동탄우미뉴브,PI645268,경기도 화성시 동탄대로23길 121,,지상6층 주차장,24시간 이용가능,37.2109049,127.0969977,PI,GS차지비,GS차지비,1600-4047,2,7.0,단독,7,11,0.3636363636363636,1.0,2025-05-15 15:04:27,2025-05-15 15:03:51,2025-05-15 15:03:51,2025-05-15 15:04:27,41,41590,G0,G004,Y,,N,,N,,N,2024,경기도,0.2982785020797208,1,0,0,300,0.0033333333222222,0.5,1.0,0.5090909090909091,0.0026666666577777,0.0,0.0,-0.4474177531195812,1.564339822629106
동탄금강펜테리움IT타워24,PW800675,경기도 화성시 동탄기흥로 557,,지상1층 건물 앞 주차장,24시간 이용가능,37.209872905,127.09218596,PW,파워큐브,파워큐브코리아,1833-8017,2,7.0,단독,6,6,0.0,1.0,2025-04-29 08:54:10,2025-04-04 13:41:40,2025-04-04 13:42:03,,41,41590,G0,G004,Y,,N,,N,,N,2025,경기도,0.5164234938126684,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.7746352407190026,1.5280314259387753
덕유산휴게소 (하남),ST457303,전북특별자치도 무주군 안성면 통영대전고속도로 148,,전기차 충전소,24시간 이용가능,35.815109793,127.64500481,ST,SK일렉링크,SK일렉링크,1566-1704,4,"200.0,350.0",단독,3,3,0.0,1.0,2025-05-15 15:34:23,2025-05-15 15:22:12,2025-05-15 15:34:23,,52,52730,C0,C001,Y,,N,,N,,Y,2023,전북특별자치도,1.4589224931346298,1,1,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.4,0.0,-2.188383739701945,0.5142829269558327
덕유산휴게소(대전) ,SGMAC031,전북특별자치도 무주군 안성면 통영대전고속도로 148,,,24시간 이용가능,35.8176832,127.6458246,SG,SK시그넷,SK시그넷 ,1661-7737,4,350.0,단독,5,6,0.1666666666666666,1.0,2025-05-15 15:24:18,2025-05-15 14:21:03,2025-05-15 15:02:38,2025-05-15 13:18:30,52,52730,C0,C001,Y,회원가 295원 비회원가 295원,N,,N,,N,2025,전북특별자치도,1.1663814195389453,1,0,0,300,0.0033333333222222,0.5,1.0,0.6666666666666667,0.0026666666577777,0.0,0.0,-1.749572129308418,0.419761204016027
골프존카운티 무주,NT100664,전북특별자치도 무주군 안성면 장무로 1537-21,,지상주차장,24시간 이용가능,35.8284731,127.6376004,NT,한국전자금융,한국전자금융,1533-2522,2,7.0,단독,3,4,0.25,1.0,2025-05-15 14:49:50,2025-05-15 13:21:50,2025-05-15 14:49:50,2025-05-15 13:21:50,52,52730,E0,E004,N,,N,,N,,N,2023,전북특별자치도,0.8507981174504726,0,0,0,300,0.0033333333222222,0.0,1.0,0.6000000000000001,0.0026666666577777,0.0,0.0,-1.276197176175709,0.3264694904820688
덕유산휴게소 (통영),ST457402,전북특별자치도 장수군 계북면 통영대전고속도로 147,,,24시간 이용가능,35.811823448,127.64363473,ST,SK일렉링크,SK일렉링크,1566-1704,4,"200.0,350.0",단독,3,3,0.0,1.0,2025-05-15 15:36:43,2025-05-15 15:04:31,2025-05-15 15:16:05,,52,52740,C0,C001,Y,,N,,N,,Y,2023,전북특별자치도,1.8385333078941204,1,1,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.4,0.0,-2.7577999618411804,-0.0551332951834027
덕유산휴게소(통영),SGMAC019,전북특별자치도 장수군 계북면 통영대전고속도로 147,,,24시간 이용가능,35.8133679,127.6429212,SG,SK시그넷,SK시그넷 ,1661-7737,4,350.0,단독,6,7,0.1428571428571429,1.0,2025-05-15 15:50:28,2025-05-15 13:48:50,2025-05-15 14:13:13,2025-05-15 13:47:42,52,52740,C0,C001,Y,회원가 295원 비회원가 295원,N,,N,,N,2024,전북특별자치도,1.6824154129287132,1,0,0,300,0.0033333333222222,0.5,1.0,0.6857142857142857,0.0026666666577777,0.0,0.0,-2.52362311939307,-0.3352421670210059
입장거봉포도(서울) 휴게소,ME178010,충청남도 천안시 서북구 입장면 연곡길 407,,,24시간 이용가능,36.9427836,127.1943661,ME,환경부,환경부,1661-9408,6,50.0,단독,2,2,0.0,1.0,2025-05-15 16:14:28,2025-05-15 16:01:15,2025-05-15 16:14:27,,44,44130,C0,C001,Y,,N,,N,,N,2017,충청남도,1.948568480742848,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-2.922852721114272,-0.6201860544564943
입장거봉포도(서울) 휴게소,ME21A307,충청남도 천안시 서북구 입장면 연곡길 407,,,24시간 이용가능,36.9428168,127.1942243,ME,환경부,환경부,1661-9408,4,100.0,단독,1,3,0.6666666666666667,0.6666666666666666,2025-05-15 16:15:30,2025-05-15 15:47:25,2025-05-15 15:56:29,2025-05-15 15:42:59,44,44130,C0,C001,Y,,N,,N,,N,2021,충청남도,1.937929532754904,1,0,0,300,0.0033333333222222,0.5,0.6666666666666666,0.2666666666666666,0.0026666666577777,0.0,0.0,-2.906894299132356,-1.4708942991412453
농협안성농식품물류센터,CV003366,경기도 안성시 미양면 강덕1길 161,"(강덕리, 농협안성농식품물류센터)",지하1층 주차장,24시간 이용가능,36.960061,127.223244,CV,채비,채비,1522-2573,"2,4","100.0,7.0","단독,동시",4,4,0.0,1.0,2025-05-14 09:40:42,2025-05-14 08:53:03,2025-05-14 09:37:34,,41,41550,G0,G004,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2023,경기도,3.78232958217848,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-5.67349437326772,-3.370827706609942
농협안성팜랜드 종합전시장,EC003336,경기도 안성시 공도읍 대신두길 28,,종합전시장 옆 주차장,24시간 이용가능,36.9931169,127.1957431,EC,이지차저,이지차저,1544-3332,2,7.0,단독,2,2,0.0,1.0,2025-05-13 22:48:12,2025-05-13 22:42:55,2025-05-13 22:47:02,,41,41550,D0,D007,N,관리 시설에 따른 주차비가 발생할 수 있음,N,,N,,N,2022,경기도,4.26821668679234,0,0,0,300,0.0033333333222222,0.0,1.0,0.8,0.0026666666577777,0.0,0.0,-6.402325030188511,-4.599658363530732
안성시 승두리 공영주차장,IM000030,경기도 안성시 공도읍 승두리 65-15,승두리 공영주차장,승두리 공영주차장,24시간 이용가능,36.9975513,127.1686353,IM,아이마켓코리아,아이마켓코리아,02-3708-5678,"2,4","100.0,7.0","단독,동시",2,4,0.5,1.0,2025-05-15 15:03:21,2025-05-15 15:00:36,2025-05-15 13:28:00,2025-05-15 15:03:21,41,41550,B0,B001,Y,,N,,N,,Y,2023,경기도,4.6808338430255185,1,1,0,300,0.0033333333222222,0.5,1.0,0.4,0.0026666666577777,0.4,0.0,-7.021250764538278,-4.7185840978805
상서금강주유소,GS000160,대전광역시 대덕구 신탄진로 536,GS금강주유소,,24시간 이용가능,36.4267413,127.4209378,GS,GS칼텍스,GS칼텍스,1544-5151,4,200.0,단독,2,2,0.0,1.0,2025-05-15 02:05:47,2025-05-13 20:45:57,2025-05-13 21:09:01,,30,30230,E0,E007,Y,,N,,N,,N,2023,대전광역시,0.4802552005145211,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.7203828007717817,1.582283865885996
지수체육공원,CV003544,대전광역시 대덕구 산업단지로93번길 101,"(상서동, 지수체육공원)",지상1층 주차장,24시간 이용가능,36.4263793,127.4138365,CV,채비,채비,1522-2573,4,100.0,동시,2,2,0.0,1.0,2025-05-15 09:00:43,2025-05-15 08:06:22,2025-05-15 08:59:18,,30,30230,D0,D001,Y,,N,,N,,N,2023,대전광역시,0.4898572838255272,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.7347859257382908,1.5678807409194868
신탄진(서울) 휴게소,ME178008,대전광역시 대덕구 산업단지로 27 (상서동) 236-1,,,24시간 이용가능,36.425378,127.4184083,ME,환경부,환경부,1661-9408,6,50.0,단독,1,1,0.0,1.0,2025-05-15 15:59:19,2025-05-05 12:39:31,2025-05-05 13:16:11,,30,30230,C0,C001,Y,,N,,N,,N,2017,대전광역시,0.5085878511796228,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.7628817767694342,1.5397848898883435
신탄진(서울) 휴게소,ME18A115,대전광역시 대덕구 산업단지로 27,,,24시간 이용가능,36.425357,127.418563,ME,환경부,환경부,1661-9408,6,100.0,단독,1,1,0.0,1.0,2025-05-15 15:59:33,2025-05-15 14:17:01,2025-05-15 14:37:01,,30,30230,C0,C001,Y,,N,,N,,N,2018,대전광역시,0.513953209730978,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.770929814596467,1.5317368520613108
신탄진휴게소 (서울),ST302307,대전광역시 대덕구 산업단지로 27,,전기차 충전소,24시간 이용가능,36.428490523,127.41785136,ST,SK일렉링크,SK일렉링크,1566-1704,4,"200.0,350.0",단독,1,3,0.6666666666666667,0.3333333333333333,2025-05-15 15:43:21,2025-05-15 15:32:16,2025-05-15 15:37:29,,30,30230,C0,C001,Y,,N,,N,,Y,2023,대전광역시,0.1615919060893162,1,1,0,300,0.0033333333222222,0.5,0.3333333333333333,0.2666666666666666,0.0026666666577777,0.4,0.0,-0.2423878591339743,1.2602788075238032
코레일 구성역,ST600016,경기도 용인시 기흥구 용구대로2325번길 45-46,지상주차장,,24시간 이용가능,37.2982494,127.1052358,ST,SK일렉링크,SK일렉링크,1566-1704,"2,4","200.0,7.0",단독,3,3,0.0,1.0,2025-05-15 09:05:49,2025-05-15 08:50:20,2025-05-15 09:05:49,,41,41460,B0,B004,N,,N,,N,,Y,2023,경기도,0.4036031239370469,0,1,0,300,0.0033333333222222,0.0,1.0,0.8,0.0026666666577777,0.4,0.0,-0.6054046859055704,1.5972619807522073
삼성전자디지털센터용인,PI767446,경기도 용인시 기흥구 용구대로 2458,(보정동),지하1층 C04번 기둥 앞,24시간 이용가능,37.3050235,127.1064973,PI,GS차지비,GS차지비,1544-4279,2,7.0,단독,2,2,0.0,1.0,2025-05-15 14:49:55,2025-05-15 14:44:20,2025-05-15 14:44:20,,41,41460,G0,G004,N,,N,,N,,N,2023,경기도,0.4642683012094908,0,0,0,300,0.0033333333222222,0.0,1.0,0.8,0.0026666666577777,0.0,0.0,-0.6964024518142363,1.1062642148435415
용인서부경찰서,ME21B173,경기도 용인시 기흥구 용구대로2469번길 32,,,24시간 이용가능,37.30929,127.10567,ME,환경부,환경부,1661-9408,4,100.0,단독,1,1,0.0,1.0,2025-05-15 15:59:37,2025-05-15 13:18:17,2025-05-15 13:49:00,,41,41460,I0,I004,Y,,N,,N,,N,2021,경기도,0.8763346894320929,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.3145020341481397,0.9881646325096384
용인서부경찰서,ST414602,경기도 용인시 기흥구 용구대로,2469번길 32,진입 후 우측주차장 끝부분(포스홈타운 2단지 303동 방향),24시간 이용가능,37.3090129,127.1073521,ST,SK일렉링크,SK일렉링크,1566-1704,6,50.0,단독,1,1,0.0,1.0,2025-05-09 18:06:14,2025-05-09 09:29:59,2025-05-09 18:06:14,,41,41460,I0,I004,Y,,N,,N,,N,2018,경기도,0.8920673525763717,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.3381010288645576,0.96456563779322
마북동 행정복지센터,CV002944,경기도 용인시 기흥구 구교동로118번길 16,"(마북동, 마북동주민센터)",지상1층 주차장,24시간 이용가능,37.3015143,127.1180055,CV,채비,채비,1522-2573,4,100.0,동시,2,2,0.0,1.0,2025-05-15 13:35:40,2025-05-15 13:12:27,2025-05-15 13:30:52,,41,41460,A0,A002,Y,,N,,N,,N,2023,경기도,1.2840932235249245,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.9261398352873864,0.3765268313703913
금산인삼랜드(대전) 휴게소,ME178055,충청남도 금산군 군북면 대암길 34-30 (외부리),,,24시간 이용가능,36.1550665,127.4964759,ME,환경부,환경부,1661-9408,6,50.0,단독,1,1,0.0,1.0,2025-05-15 16:12:43,2025-05-14 20:29:54,2025-05-14 21:09:14,,44,44710,C0,C001,Y,,N,,N,,N,2017,충청남도,1.57930701369159,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-2.368960520537385,-0.0662938538796074
금산인삼랜드(대전) 휴게소,ME21A909,충청남도 금산군 군북면 대암길 34-30,,,24시간 이용가능,36.1547139,127.4973913,ME,환경부,환경부,1661-9408,4,"100.0,350.0",단독,2,4,0.5,1.0,2025-05-15 16:15:47,2025-05-15 15:33:51,2025-05-15 15:49:21,2025-05-15 16:11:37,44,44710,C0,C001,Y,,N,,N,,N,2021,충청남도,1.6620813330221238,1,0,0,300,0.0033333333222222,0.5,1.0,0.4,0.0026666666577777,0.0,0.0,-2.4931219995331855,-0.5904553328754079
추부면 체육센터,ME24B191,충청남도 금산군 추부면 하마전로 75,,,24시간 이용가능,36.192441,127.473921,ME,환경부,환경부,1661-9408,4,100.0,단독,1,1,0.0,1.0,2025-05-15 16:15:48,2025-05-14 21:52:20,2025-05-14 22:32:22,,44,44710,J0,J007,Y,,N,,N,,N,2024,충청남도,3.1063702726819917,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-4.659555409022987,-2.3568887423652094
군북면체육센터 충전소,ME24A274,충청남도 금산군 군북면 산꽃로 26-3,,,24시간 이용가능,36.1687716,127.5294194,ME,환경부,환경부,1661-9408,4,200.0,동시,2,2,0.0,1.0,2025-05-15 16:15:59,2025-05-15 12:34:57,2025-05-15 13:14:57,,44,44710,J0,J007,Y,,N,,N,,N,2024,충청남도,3.966469173536601,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-5.949703760304901,-3.647037093647123
금산군농업기술센터,ME20D166,충청남도 금산군 금성면 의총길25,,,24시간 이용가능,36.125978,127.495885,ME,환경부,환경부,1661-9408,4,100.0,단독,1,1,0.0,1.0,2025-05-15 15:50:22,2025-05-15 02:04:53,2025-05-15 02:33:54,,44,44710,A0,A004,Y,,N,,N,,N,2020,충청남도,4.557606094922873,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-6.836409142384309,-4.533742475726532
E1 대전판암IC 전기차 충전소,EO000032,대전광역시 동구 옥천로 309,,,24시간 이용가능,36.322048,127.471529,EO,E1,E1,1688-2121,4,200.0,단독,1,1,0.0,1.0,2025-05-11 11:13:09,2025-05-11 11:12:39,2025-05-11 11:13:09,,30,30110,E0,E007,Y,,N,,N,,N,2023,대전광역시,0.5221575007836363,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.7832362511754545,1.5194304154823233
판암파출소,ME22D170,대전광역시 동구 옥천로 403,대전광역시 동구 옥천로 403,,24시간 이용가능,36.3306605,127.4742907,ME,환경부,환경부,1661-9408,4,100.0,단독,1,1,0.0,1.0,2025-05-15 15:59:59,2025-05-12 13:19:58,2025-05-12 13:52:54,,30,30110,I0,I004,Y,,N,,N,,N,2022,대전광역시,0.6092460260706778,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-0.9138690391060168,1.388797627551761
용운국제수영장,KP005016,대전광역시 동구 동부로 138,,,24시간 이용가능,36.3245,127.4657,KP,한국전력공사,한국전력,1899-2100,4,100.0,단독,2,2,0.0,1.0,2025-05-14 16:58:10,2025-05-14 16:33:32,2025-05-14 16:56:33,,30,30110,G0,G004,Y,,N,,N,,N,2022,대전광역시,0.90278126202426,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.35417189303639,0.9484947736213878
용운국제수영장,CV003932,대전광역시 동구 동부로 138,"(용운동, 용운국제수영장)",지상1층 주차장,24시간 이용가능,36.325191,127.466562,CV,채비,채비,1522-2573,4,200.0,동시,5,6,0.1666666666666666,1.0,2025-05-15 16:00:43,2025-05-15 15:41:37,2025-05-15 15:56:07,2025-05-15 14:50:36,30,30110,J0,J007,Y,,N,,N,,N,2024,대전광역시,0.8212024297981159,1,0,0,300,0.0033333333222222,0.5,1.0,0.6666666666666667,0.0026666666577777,0.0,0.0,-1.2318036446971738,0.937529688627271
주식회사엔케이배수판,PW010227,대전광역시 동구 옥천로 253,,,24시간 이용가능,36.318993538394,127.4678646379,PW,파워큐브,파워큐브,1833-8017,2,7.0,,2,2,0.0,1.0,2025-05-15 15:03:11,2025-05-15 13:54:28,2025-05-15 15:00:13,,30,30110,G0,G004,Y,,Y,시설 상황에 따라 이용이 제한될 수 있음,N,,N,2019,대전광역시,0.9943686509697374,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.491552976454606,0.8111136902031717
함양휴게소 (통영방향) (급),EC480010,경상남도 함양군 지곡면 효산길 23-31,,,24시간 이용가능,35.5519251,127.7584,EC,이지차저,이지차저,1544-3332,4,200.0,단독,2,2,0.0,1.0,2025-05-15 15:34:44,2025-05-15 15:05:19,2025-05-15 15:26:24,,48,48870,C0,C001,Y,,N,,N,,Y,2024,경상남도,0.6267199301548201,1,1,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.4,0.0,-0.94007989523223,1.7625867714255476
함양휴게소 (대전방향) (급),EC480009,경상남도 함양군 지곡면 효산길 23-11,,,24시간 이용가능,35.5519251,127.7601,EC,이지차저,이지차저,1544-3332,4,200.0,단독,1,2,0.5,1.0,2025-05-15 15:40:41,2025-05-15 14:25:54,2025-05-15 15:04:48,2025-05-15 14:25:54,48,48870,C0,C001,Y,,N,,N,,Y,2024,경상남도,0.6600585843897003,1,1,0,300,0.0033333333222222,0.5,1.0,0.4,0.0026666666577777,0.4,0.0,-0.9900878765845504,1.3125787900732273
함양(대전) 휴게소,ME178057,경상남도 함양군 지곡면 효산길 23-11 (보산리),,,24시간 이용가능,35.5517867,127.7601314,ME,환경부,환경부,1661-9408,6,50.0,단독,1,1,0.0,1.0,2025-05-15 15:56:56,2025-05-15 13:35:03,2025-05-15 14:18:54,,48,48870,C0,C001,Y,,N,,N,,N,2017,경상남도,0.6755329694961509,1,0,0,300,0.0033333333222222,0.5,1.0,0.8,0.0026666666577777,0.0,0.0,-1.0132994542442264,1.2893672124135511
